arrival_id,arrival_date,mandi_id,crop,variety,arrival_quintal,was_negative_qty,farmer_count
ARR0018374,2026-07-23,MANDI030,Paddy,Premium,345.88,False,144.0
ARR0010833,2026-07-23,MANDI030,Maize,PBW-343,409.41,True,59.0
ARR0004144,2026-07-23,MANDI031,Maize,Local,4.83,False,16.0
ARR0010521,2026-07-23,MANDI031,Mustard,,385.01,False,89.0
ARR0006384,2026-07-23,MANDI031,Rice,Pusa-1121,345.86,False,55.0
ARR0022560,2026-07-23,MANDI032,Mustard,Premium,213.77,False,97.0
ARR0014391,2026-07-23,MANDI032,Sugarcane,Hybrid,422.6,False,88.0
ARR0014683,2026-07-23,MANDI033,Wheat,,478.92,False,10.0
ARR0010714,2026-07-23,MANDI033,Paddy,Premium,314.91,False,26.0
ARR0015442,2026-07-23,MANDI033,Paddy,Premium,363.45,False,
ARR0002804,2026-07-23,MANDI035,Mustard,Premium,306.43,False,54.0
ARR0012192,2026-07-23,MANDI038,Rice,Local,227.44,False,28.0
ARR0005164,2026-07-23,MANDI039,Wheat,Pusa-1121,136.08,False,128.0
ARR0024804,2026-07-23,MANDI039,Maize,PBW-343,224.9,False,148.0
ARR0000265,2026-07-23,MANDI039,Sugarcane,Pusa-1121,24.18,False,99.0
ARR0014975,2026-07-23,MANDI039,Paddy,HD-2967,101.71,False,144.0
ARR0013013,2026-07-23,MANDI041,Wheat,PBW-343,184.69,False,74.0
ARR0015165,2026-07-23,MANDI042,Rice,,274.83,False,91.0
ARR0002663,2026-07-23,MANDI043,Wheat,Hybrid,392.86,False,60.0
ARR0020178,2026-07-23,MANDI043,Wheat,Pusa-1121,25.35,False,112.0
ARR0018482,2026-07-23,MANDI043,Sugarcane,Hybrid,395.26,False,86.0
ARR0022238,2026-07-23,MANDI043,Paddy,PBW-343,11.22,False,122.0
ARR0021987,2026-07-23,MANDI045,Wheat,HD-2967,429.44,False,92.0
ARR0024583,2026-07-23,MANDI048,Cotton,,157.33,False,80.0
ARR0009445,2026-07-23,MANDI048,Sugarcane,Premium,175.58,False,99.0
ARR0021299,2026-07-23,MANDI050,Mustard,Premium,8.15,False,113.0
ARR0023236,2026-07-23,MANDI050,Maize,Premium,206.08,False,104.0
ARR0005966,2026-07-23,MANDI050,Sugarcane,,35.57,False,13.0
ARR0012696,2026-07-23,MANDI051,Sugarcane,PBW-343,169.54,False,112.0
ARR0010789,2026-07-23,MANDI051,Paddy,Pusa-1121,5.34,False,
ARR0007848,2026-07-23,MANDI053,Sugarcane,,292.53,False,98.0
ARR0015465,2026-07-23,MANDI053,Sugarcane,Local,168.15,False,
ARR0020795,2026-07-23,MANDI054,Wheat,Hybrid,379.44,False,53.0
ARR0010482,2026-07-23,MANDI055,Cotton,,380.42,False,82.0
ARR0000143,2026-07-23,MANDI056,Rice,Pusa-1121,427.02,False,91.0
ARR0010409,2026-07-23,MANDI057,Cotton,HD-2967,396.31,False,100.0
,2026-07-23,MANDI057,Mustard,HD-2967,179.49,False,111.0
ARR0012824,2026-07-23,MANDI057,Mustard,Premium,105.64,False,
ARR0018276,2026-07-24,MANDI001,Wheat,HD-2967,447.98,False,21.0
ARR0002246,2026-07-24,MANDI002,Mustard,HD-2967,397.13,False,19.0
ARR0018929,2026-07-24,MANDI002,Rice,Pusa-1121,200.68,False,
ARR0019226,2026-07-24,MANDI002,Mustard,Premium,70.61,False,145.0
ARR0021592,2026-07-24,MANDI002,Maize,HD-2967,5.74,False,46.0
ARR0008733,2026-07-24,MANDI003,Wheat,Local,398.94,False,64.0
ARR0007137,2026-07-24,MANDI005,Sugarcane,PBW-343,441.73,False,82.0
ARR0008609,2026-07-24,MANDI007,Mustard,HD-2967,445.65,False,15.0
ARR0011188,2026-07-24,MANDI007,Maize,PBW-343,357.43,False,106.0
ARR0023345,2026-07-24,MANDI007,Mustard,PBW-343,64.55,False,94.0
ARR0003780,2026-07-24,MANDI007,Rice,HD-2967,150.75,False,
ARR0008845,2026-07-24,MANDI007,Cotton,,388.3,False,26.0
ARR0021018,2026-07-24,MANDI008,Mustard,,2.63,False,97.0
ARR0012014,2026-07-24,MANDI008,Sugarcane,PBW-343,407.75,False,137.0
ARR0000664,2026-07-24,MANDI008,Sugarcane,Hybrid,2.02,False,100.0
ARR0018427,2026-07-24,MANDI009,Rice,,229.82,False,133.0
ARR0004733,2026-07-24,MANDI009,Maize,Hybrid,396.52,False,81.0
ARR0018427,2026-07-24,MANDI009,Rice,,229.82,False,133.0
ARR0019878,2026-07-24,MANDI009,Wheat,Pusa-1121,456.19,False,
ARR0012910,2026-07-24,MANDI010,Mustard,HD-2967,247.28,False,125.0
ARR0024176,2026-07-24,MANDI010,Cotton,Local,398.22,False,100.0
ARR0005292,2026-07-24,MANDI010,Cotton,Hybrid,26.22,False,89.0
ARR0012910,2026-07-24,MANDI010,Mustard,HD-2967,247.28,False,125.0
ARR0023626,2026-07-24,MANDI010,Wheat,Local,2.66,True,
ARR0007256,2026-07-24,MANDI011,Sugarcane,PBW-343,124.96,False,48.0
ARR0019929,2026-07-24,MANDI011,Sugarcane,,22.06,False,106.0
ARR0017958,2026-07-24,MANDI012,Maize,,181.28,False,111.0
ARR0013672,2026-07-24,MANDI012,Sugarcane,Premium,8.07,False,9.0
ARR0017958,2026-07-24,MANDI012,Maize,,181.28,False,111.0
ARR0009480,2026-07-24,MANDI013,Rice,,246.84,False,
ARR0024056,2026-07-24,MANDI013,Cotton,Pusa-1121,161.32,False,26.0
ARR0012896,2026-07-24,MANDI014,Wheat,Premium,476.82,False,122.0
ARR0016187,2026-07-24,MANDI015,Maize,PBW-343,129.67,False,46.0
ARR0001114,2026-07-24,MANDI015,Wheat,Pusa-1121,102.16,False,
ARR0013104,2026-07-24,MANDI015,Mustard,Hybrid,241.27,False,86.0
ARR0017655,2026-07-24,MANDI015,Rice,PBW-343,321.1,False,
ARR0009073,2026-07-24,MANDI016,Cotton,Local,77.71,False,136.0
ARR0000313,2026-07-24,MANDI018,Paddy,Hybrid,265.1,False,89.0
ARR0012836,2026-07-24,MANDI018,Mustard,Pusa-1121,461.43,False,137.0
ARR0015962,2026-07-24,MANDI019,Mustard,,442.89,False,
ARR0000586,2026-07-24,MANDI019,Sugarcane,Local,8.48,False,36.0
ARR0024590,2026-07-24,MANDI019,Cotton,Hybrid,11.89,False,59.0
ARR0017793,2026-07-24,MANDI020,Maize,Premium,290.23,False,107.0
ARR0019383,2026-07-24,MANDI020,Cotton,,18.31,False,142.0
ARR0005677,2026-07-24,MANDI021,Sugarcane,Local,444.29,False,120.0
ARR0001350,2026-07-24,MANDI022,Sugarcane,PBW-343,150.55,False,
ARR0014653,2026-07-24,MANDI023,Wheat,HD-2967,327.91,False,
ARR0016816,2026-07-24,MANDI023,Maize,Hybrid,34.03,False,42.0
ARR0012869,2026-07-24,MANDI024,Sugarcane,Pusa-1121,177.31,False,135.0
ARR0008575,2026-07-24,MANDI026,Wheat,HD-2967,78.94,False,70.0
ARR0021586,2026-07-24,MANDI026,Cotton,Hybrid,406.45,False,72.0
ARR0023187,2026-07-24,MANDI026,Maize,,436.5,False,22.0
ARR0024795,2026-07-24,MANDI027,Sugarcane,HD-2967,7.72,False,149.0
ARR0009536,2026-07-24,MANDI027,Mustard,Hybrid,98.27,False,109.0
ARR0023240,2026-07-24,MANDI027,Rice,PBW-343,137.51,False,136.0
,2026-07-24,MANDI027,Sugarcane,Hybrid,0.13,False,148.0
ARR0022120,2026-07-24,MANDI028,Paddy,,9.62,False,129.0
ARR0000623,2026-07-24,MANDI028,Sugarcane,Pusa-1121,283.89,False,130.0
ARR0012250,2026-07-24,MANDI028,Wheat,PBW-343,238.3,False,19.0
ARR0022917,2026-07-24,MANDI029,Wheat,Premium,439.76,False,146.0
ARR0008266,2026-07-24,MANDI029,Wheat,Local,5.48,False,30.0
ARR0024745,2026-07-24,MANDI030,Maize,Pusa-1121,297.61,False,122.0
ARR0011895,2026-07-24,MANDI030,Maize,Pusa-1121,408.89,False,102.0
ARR0001925,2026-07-24,MANDI031,Sugarcane,HD-2967,173.27,False,46.0
ARR0021231,2026-07-24,MANDI032,Mustard,Hybrid,363.78,False,95.0
ARR0009932,2026-07-24,MANDI032,Wheat,HD-2967,480.84,False,72.0
ARR0009900,2026-07-24,MANDI032,Wheat,Premium,0.7,True,44.0
ARR0000869,2026-07-24,MANDI032,Maize,Hybrid,456.06,False,
ARR0021370,2026-07-24,MANDI032,Maize,Premium,252.96,False,74.0
ARR0022160,2026-07-24,MANDI034,Mustard,,362.33,False,109.0
ARR0013726,2026-07-24,MANDI035,Sugarcane,PBW-343,47.63,False,77.0
ARR0005243,2026-07-24,MANDI035,Mustard,PBW-343,140.3,False,108.0
ARR0007537,2026-07-24,MANDI036,Wheat,,133.81,False,81.0
ARR0000798,2026-07-24,MANDI036,Maize,Local,240.39,False,13.0
ARR0009553,2026-07-24,MANDI036,Wheat,Local,109.91,False,127.0
ARR0007537,2026-07-24,MANDI036,Wheat,,133.81,False,81.0
ARR0024254,2026-07-24,MANDI036,Mustard,HD-2967,367.17,False,116.0
ARR0006473,2026-07-24,MANDI038,Sugarcane,PBW-343,203.29,False,
ARR0001112,2026-07-24,MANDI038,Sugarcane,Premium,354.08,False,114.0
ARR0018506,2026-07-24,MANDI040,Cotton,Hybrid,394.26,False,14.0
ARR0023834,2026-07-24,MANDI040,Mustard,,181.58,False,84.0
ARR0001767,2026-07-24,MANDI041,Maize,Local,233.53,False,130.0
ARR0012825,2026-07-24,MANDI041,Sugarcane,Local,126.81,False,54.0
ARR0024166,2026-07-24,MANDI041,Sugarcane,HD-2967,0.39,False,30.0
ARR0023848,2026-07-24,MANDI042,Wheat,Local,93.91,False,
ARR0023205,2026-07-24,MANDI042,Cotton,PBW-343,128.21,False,141.0
ARR0009424,2026-07-24,MANDI042,Paddy,Premium,420.0,False,28.0
ARR0016303,2026-07-24,MANDI042,Mustard,Local,454.61,False,7.0
ARR0021029,2026-07-24,MANDI042,Mustard,Pusa-1121,58.81,False,49.0
ARR0016570,2026-07-24,MANDI044,Rice,Pusa-1121,263.53,False,
ARR0009024,2026-07-24,MANDI044,Wheat,,269.46,False,58.0
ARR0012350,2026-07-24,MANDI044,Wheat,,463.83,False,132.0
ARR0020810,2026-07-24,MANDI045,Mustard,Local,416.0,False,127.0
ARR0004549,2026-07-24,MANDI045,Wheat,,456.44,False,128.0
ARR0021297,2026-07-24,MANDI045,Maize,Premium,204.61,False,49.0
ARR0024991,2026-07-24,MANDI045,Mustard,Local,440.76,False,25.0
ARR0017533,2026-07-24,MANDI046,Rice,Premium,65.64,False,118.0
ARR0015289,2026-07-24,MANDI047,Mustard,HD-2967,174.07,False,97.0
ARR0015713,2026-07-24,MANDI047,Maize,Local,20.94,False,100.0
ARR0019946,2026-07-24,MANDI048,Wheat,PBW-343,461.02,False,
ARR0014062,2026-07-24,MANDI049,Cotton,Hybrid,456.19,False,38.0
ARR0009053,2026-07-24,MANDI050,Sugarcane,Pusa-1121,297.55,False,131.0
ARR0016001,2026-07-24,MANDI050,Sugarcane,Local,369.15,False,108.0
ARR0015955,2026-07-24,MANDI050,Wheat,Premium,257.64,False,107.0
ARR0002339,2026-07-24,MANDI051,Mustard,HD-2967,272.9,False,136.0
ARR0018053,2026-07-24,MANDI051,Wheat,Hybrid,16.51,True,54.0
ARR0000244,2026-07-24,MANDI052,Maize,Pusa-1121,480.67,False,129.0
ARR0008878,2026-07-24,MANDI052,Cotton,HD-2967,9.21,False,32.0
ARR0005813,2026-07-24,MANDI052,Maize,,463.54,False,43.0
ARR0002783,2026-07-24,MANDI053,Cotton,Hybrid,282.23,False,110.0
ARR0015503,2026-07-24,MANDI053,Wheat,,5.84,False,39.0
ARR0015144,2026-07-24,MANDI054,Sugarcane,,134.35,False,22.0
ARR0023612,2026-07-24,MANDI054,Wheat,Premium,233.93,False,130.0
ARR0000092,2026-07-24,MANDI055,Mustard,Hybrid,338.52,False,40.0
ARR0010406,2026-07-24,MANDI055,Paddy,HD-2967,7.63,False,103.0
ARR0019805,2026-07-24,MANDI056,Rice,HD-2967,400.63,False,30.0
ARR0012606,2026-07-24,MANDI056,Paddy,HD-2967,276.7,False,71.0
ARR0003382,2026-07-25,MANDI001,Wheat,HD-2967,0.74,False,71.0
ARR0009003,2026-07-25,MANDI002,Wheat,Pusa-1121,208.63,False,
ARR0003455,2026-07-25,MANDI002,Rice,PBW-343,40.92,False,58.0
ARR0023774,2026-07-25,MANDI002,Sugarcane,HD-2967,219.97,False,56.0
ARR0024651,2026-07-25,MANDI002,Sugarcane,PBW-343,455.1,False,43.0
ARR0016260,2026-07-25,MANDI003,Cotton,Hybrid,285.4,False,43.0
ARR0024385,2026-07-25,MANDI003,Sugarcane,Local,317.6,False,115.0
ARR0012209,2026-07-25,MANDI004,Cotton,HD-2967,2.99,False,47.0
ARR0003877,2026-07-25,MANDI005,Sugarcane,,360.95,False,72.0
ARR0009386,2026-07-25,MANDI005,Cotton,Pusa-1121,301.02,False,
ARR0012049,2026-07-25,MANDI005,Maize,Hybrid,415.3,False,
ARR0023369,2026-07-25,MANDI006,Mustard,Local,88.67,False,69.0
ARR0011162,2026-07-25,MANDI006,Cotton,Local,463.55,False,68.0
ARR0001496,2026-07-25,MANDI007,Rice,,0.35,False,17.0
ARR0006103,2026-07-25,MANDI008,Maize,Premium,159.22,False,99.0
ARR0012160,2026-07-25,MANDI009,Mustard,Premium,481.72,False,
ARR0011279,2026-07-25,MANDI010,Maize,PBW-343,9.87,False,140.0
ARR0017028,2026-07-25,MANDI010,Rice,Hybrid,282.07,False,
ARR0013692,2026-07-25,MANDI011,Wheat,Premium,309.22,False,42.0
ARR0000302,2026-07-25,MANDI011,Wheat,Pusa-1121,281.08,False,37.0
ARR0017486,2026-07-25,MANDI012,Wheat,Hybrid,1.39,True,
ARR0001358,2026-07-25,MANDI013,Cotton,HD-2967,32.6,False,9.0
ARR0022419,2026-07-25,MANDI013,Rice,HD-2967,408.78,False,61.0
ARR0011800,2026-07-25,MANDI014,Wheat,Hybrid,452.13,False,8.0
ARR0010970,2026-07-25,MANDI014,Mustard,Hybrid,429.23,False,39.0
ARR0013749,2026-07-25,MANDI015,Cotton,Local,430.87,False,102.0
ARR0008473,2026-07-25,MANDI016,Cotton,PBW-343,132.92,False,53.0
ARR0023947,2026-07-25,MANDI017,Maize,Hybrid,198.48,False,71.0
ARR0016822,2026-07-25,MANDI017,Cotton,PBW-343,72.06,False,64.0
ARR0015799,2026-07-25,MANDI018,Mustard,Hybrid,492.38,False,9.0
ARR0015536,2026-07-25,MANDI018,Maize,HD-2967,375.5,False,49.0
ARR0009784,2026-07-25,MANDI019,Cotton,Premium,8.65,False,79.0
ARR0004307,2026-07-25,MANDI020,Wheat,HD-2967,5.33,False,86.0
ARR0010578,2026-07-25,MANDI020,Maize,,464.66,False,24.0
ARR0006005,2026-07-25,MANDI020,Mustard,HD-2967,347.76,False,75.0
ARR0002885,2026-07-25,MANDI021,Maize,,317.76,False,21.0
ARR0007273,2026-07-25,MANDI021,Sugarcane,PBW-343,314.03,False,33.0
ARR0008697,2026-07-25,MANDI022,Paddy,Pusa-1121,4.2,False,147.0
ARR0009149,2026-07-25,MANDI022,Sugarcane,HD-2967,356.77,False,54.0
ARR0019844,2026-07-25,MANDI023,Cotton,Premium,152.44,False,32.0
ARR0022629,2026-07-25,MANDI023,Rice,PBW-343,418.46,False,145.0
ARR0023537,2026-07-25,MANDI024,Maize,PBW-343,16.49,True,125.0
ARR0001684,2026-07-25,MANDI025,Maize,HD-2967,357.04,False,16.0
ARR0017944,2026-07-25,MANDI027,Mustard,Hybrid,499.31,False,125.0
ARR0004147,2026-07-25,MANDI027,Paddy,Local,453.72,False,49.0
ARR0023820,2026-07-25,MANDI029,Mustard,Local,272.0,False,
ARR0010280,2026-07-25,MANDI029,Cotton,Premium,309.3,False,90.0
ARR0010475,2026-07-25,MANDI029,Cotton,Hybrid,398.9,False,18.0
ARR0010492,2026-07-25,MANDI030,Wheat,Local,342.03,False,78.0
ARR0005745,2026-07-25,MANDI031,Rice,Hybrid,115.02,True,24.0
ARR0021429,2026-07-25,MANDI033,Maize,,408.01,False,48.0
ARR0024158,2026-07-25,MANDI033,Paddy,Local,301.75,False,108.0
ARR0024576,2026-07-25,MANDI034,Paddy,Hybrid,446.52,False,66.0
ARR0014377,2026-07-25,MANDI034,Paddy,Local,78.65,False,42.0
ARR0004612,2026-07-25,MANDI035,Mustard,Hybrid,377.41,False,119.0
ARR0015240,2026-07-25,MANDI036,Mustard,PBW-343,421.55,False,
ARR0003320,2026-07-25,MANDI036,Wheat,PBW-343,92.23,False,69.0
ARR0015425,2026-07-25,MANDI036,Wheat,Local,134.43,False,142.0
ARR0015301,2026-07-25,MANDI036,Wheat,Hybrid,94.42,False,
ARR0009576,2026-07-25,MANDI037,Wheat,,465.8,False,15.0
ARR0023467,2026-07-25,MANDI037,Cotton,PBW-343,5.99,False,40.0
ARR0019434,2026-07-25,MANDI039,Maize,,114.66,False,145.0
ARR0021735,2026-07-25,MANDI039,Wheat,HD-2967,269.01,False,73.0
ARR0001806,2026-07-25,MANDI040,Cotton,HD-2967,266.07,False,
ARR0001523,2026-07-25,MANDI040,Mustard,Hybrid,324.01,False,24.0
ARR0012026,2026-07-25,MANDI040,Wheat,Local,431.92,False,29.0
ARR0018315,2026-07-25,MANDI040,Wheat,Pusa-1121,495.84,False,136.0
ARR0007361,2026-07-25,MANDI040,Wheat,HD-2967,7.98,False,143.0
ARR0001452,2026-07-25,MANDI040,Maize,Hybrid,228.94,False,56.0
ARR0007550,2026-07-25,MANDI040,Wheat,Local,320.8,False,139.0
ARR0001806,2026-07-25,MANDI040,Cotton,HD-2967,266.07,False,
ARR0016755,2026-07-25,MANDI041,Cotton,Local,98.83,False,37.0
ARR0024913,2026-07-25,MANDI042,Sugarcane,Pusa-1121,42.83,False,60.0
ARR0014468,2026-07-25,MANDI043,Maize,Local,480.69,False,
ARR0010400,2026-07-25,MANDI043,Paddy,Premium,150.7,False,143.0
ARR0020278,2026-07-25,MANDI044,Paddy,PBW-343,233.79,False,124.0
ARR0019090,2026-07-25,MANDI045,Rice,PBW-343,414.85,False,143.0
ARR0015605,2026-07-25,MANDI046,Maize,PBW-343,411.32,False,84.0
ARR0024912,2026-07-25,MANDI046,Cotton,Premium,402.87,False,65.0
ARR0014557,2026-07-25,MANDI047,Sugarcane,Local,56.54,False,65.0
ARR0017746,2026-07-25,MANDI048,Sugarcane,Local,128.15,False,114.0
ARR0024049,2026-07-25,MANDI048,Sugarcane,Premium,281.13,False,87.0
ARR0009731,2026-07-25,MANDI048,Maize,Local,434.81,False,34.0
ARR0016948,2026-07-25,MANDI049,Mustard,Pusa-1121,468.13,False,57.0
ARR0013151,2026-07-25,MANDI049,Wheat,,471.23,False,
ARR0021861,2026-07-25,MANDI050,Sugarcane,Hybrid,256.68,False,
ARR0006587,2026-07-25,MANDI050,Cotton,Premium,119.47,False,36.0
ARR0015593,2026-07-25,MANDI050,Wheat,Local,285.93,False,136.0
ARR0018290,2026-07-25,MANDI051,Wheat,Premium,372.26,False,52.0
ARR0008739,2026-07-25,MANDI051,Mustard,PBW-343,294.46,False,86.0
ARR0021588,2026-07-25,MANDI051,Rice,Local,230.04,True,41.0
ARR0015836,2026-07-25,MANDI053,Sugarcane,,412.82,False,122.0
ARR0008134,2026-07-25,MANDI053,Cotton,,242.91,False,104.0
ARR0024575,2026-07-25,MANDI054,Mustard,PBW-343,274.98,False,
ARR0014051,2026-07-25,MANDI054,Sugarcane,Pusa-1121,225.23,False,23.0
ARR0012103,2026-07-25,MANDI055,Mustard,HD-2967,334.56,False,
ARR0014120,2026-07-25,MANDI055,Cotton,PBW-343,210.51,False,33.0
ARR0024063,2026-07-25,MANDI055,Sugarcane,Local,296.1,False,149.0
ARR0001587,2026-07-25,MANDI056,Cotton,Pusa-1121,0.24,True,89.0
ARR0009029,2026-07-25,MANDI056,Wheat,Pusa-1121,347.36,False,84.0
ARR0012115,2026-07-25,MANDI057,Wheat,PBW-343,460.66,False,86.0
ARR0005669,2026-07-25,MANDI057,Mustard,Pusa-1121,390.51,False,130.0
ARR0016255,2026-07-26,MANDI001,Rice,PBW-343,137.4,False,
ARR0019306,2026-07-26,MANDI001,Sugarcane,,1.73,False,76.0
ARR0011638,2026-07-26,MANDI002,Wheat,Hybrid,7.96,False,
ARR0024526,2026-07-26,MANDI003,Cotton,Hybrid,468.79,False,53.0
ARR0016454,2026-07-26,MANDI004,Rice,,9.31,False,143.0
ARR0020112,2026-07-26,MANDI009,Cotton,HD-2967,433.53,False,142.0
ARR0006444,2026-07-26,MANDI009,Maize,PBW-343,445.18,False,83.0
ARR0001586,2026-07-26,MANDI009,Paddy,Local,0.31,False,98.0
ARR0021723,2026-07-26,MANDI010,Maize,Local,50.66,False,
ARR0018619,2026-07-26,MANDI010,Maize,Premium,298.22,False,
ARR0015793,2026-07-26,MANDI010,Cotton,,119.49,False,75.0
ARR0003694,2026-07-26,MANDI011,Cotton,Local,273.57,False,14.0
ARR0002240,2026-07-26,MANDI011,Cotton,HD-2967,1.53,False,149.0
ARR0011824,2026-07-26,MANDI012,Wheat,Premium,187.63,False,110.0
ARR0023946,2026-07-26,MANDI013,Cotton,,491.31,False,133.0
ARR0015553,2026-07-26,MANDI013,Cotton,Hybrid,206.64,True,137.0
ARR0011161,2026-07-26,MANDI014,Cotton,,4.35,True,74.0
ARR0005273,2026-07-26,MANDI014,Mustard,Local,98.16,False,56.0
ARR0005935,2026-07-26,MANDI015,Mustard,Pusa-1121,125.96,False,20.0
ARR0005935,2026-07-26,MANDI015,Mustard,Pusa-1121,125.96,False,20.0
ARR0014266,2026-07-26,MANDI016,Sugarcane,Pusa-1121,289.37,False,41.0
ARR0016917,2026-07-26,MANDI016,Cotton,Pusa-1121,7.33,False,103.0
ARR0004531,2026-07-26,MANDI016,Wheat,,161.11,False,124.0
ARR0019288,2026-07-26,MANDI017,Maize,,462.42,False,135.0
ARR0001721,2026-07-26,MANDI018,Mustard,Hybrid,357.35,False,104.0
ARR0008427,2026-07-26,MANDI019,Rice,PBW-343,8.08,False,93.0
ARR0011166,2026-07-26,MANDI019,Wheat,Premium,97.51,False,132.0
ARR0002114,2026-07-26,MANDI019,Maize,Pusa-1121,13.72,False,100.0
ARR0003224,2026-07-26,MANDI020,Sugarcane,Hybrid,195.2,False,143.0
ARR0007500,2026-07-26,MANDI020,Sugarcane,Pusa-1121,290.44,False,10.0
ARR0006993,2026-07-26,MANDI020,Paddy,Hybrid,251.67,False,23.0
ARR0013616,2026-07-26,MANDI021,Sugarcane,PBW-343,219.59,False,
ARR0021470,2026-07-26,MANDI021,Mustard,HD-2967,104.69,False,73.0
ARR0005390,2026-07-26,MANDI022,Sugarcane,HD-2967,209.21,False,74.0
ARR0024721,2026-07-26,MANDI022,Paddy,PBW-343,199.48,False,13.0
ARR0015444,2026-07-26,MANDI023,Cotton,PBW-343,39.47,False,86.0
ARR0015444,2026-07-26,MANDI023,Cotton,PBW-343,39.47,False,86.0
ARR0003136,2026-07-26,MANDI024,Maize,Hybrid,98.02,False,36.0
ARR0018366,2026-07-26,MANDI025,Maize,Premium,428.84,False,92.0
ARR0021054,2026-07-26,MANDI026,Sugarcane,,242.44,False,115.0
ARR0000649,2026-07-26,MANDI027,Maize,Pusa-1121,12.53,False,24.0
ARR0019058,2026-07-26,MANDI027,Cotton,,315.83,False,89.0
ARR0000858,2026-07-26,MANDI027,Maize,HD-2967,0.13,False,18.0
ARR0018945,2026-07-26,MANDI027,Wheat,Pusa-1121,0.82,True,
ARR0012861,2026-07-26,MANDI028,Maize,Local,241.71,False,78.0
ARR0014878,2026-07-26,MANDI028,Maize,Local,434.64,False,135.0
ARR0003451,2026-07-26,MANDI028,Cotton,,467.06,False,46.0
ARR0020801,2026-07-26,MANDI030,Maize,PBW-343,51.99,True,40.0
ARR0010328,2026-07-26,MANDI033,Cotton,Hybrid,424.73,False,
ARR0006890,2026-07-26,MANDI033,Mustard,HD-2967,473.0,False,49.0
ARR0010181,2026-07-26,MANDI034,Rice,PBW-343,1.22,False,49.0
ARR0022760,2026-07-26,MANDI034,Cotton,Pusa-1121,260.12,False,133.0
ARR0014885,2026-07-26,MANDI035,Rice,Premium,441.08,False,14.0
,2026-07-26,MANDI035,Mustard,Local,470.92,False,144.0
ARR0016022,2026-07-26,MANDI035,Maize,Hybrid,366.91,True,133.0
ARR0010786,2026-07-26,MANDI037,Mustard,,425.82,False,
ARR0004096,2026-07-26,MANDI039,Mustard,Pusa-1121,30.99,False,41.0
ARR0013732,2026-07-26,MANDI039,Maize,,402.32,False,41.0
ARR0009225,2026-07-26,MANDI040,Maize,HD-2967,8.18,False,90.0
ARR0001451,2026-07-26,MANDI041,Cotton,HD-2967,157.12,False,141.0
ARR0021096,2026-07-26,MANDI041,Maize,Local,349.45,False,124.0
ARR0017008,2026-07-26,MANDI042,Cotton,Premium,58.39,False,143.0
ARR0017693,2026-07-26,MANDI042,Cotton,Pusa-1121,387.09,False,87.0
ARR0001910,2026-07-26,MANDI043,Cotton,,396.99,False,135.0
ARR0024531,2026-07-26,MANDI043,Wheat,Pusa-1121,378.5,False,62.0
,2026-07-26,MANDI043,Paddy,Local,286.16,False,
ARR0009342,2026-07-26,MANDI044,Mustard,Hybrid,5.06,False,108.0
ARR0004577,2026-07-26,MANDI044,Sugarcane,Hybrid,0.13,False,76.0
ARR0016626,2026-07-26,MANDI044,Sugarcane,Premium,60.31,False,8.0
ARR0016384,2026-07-26,MANDI045,Sugarcane,PBW-343,355.71,False,16.0
ARR0019952,2026-07-26,MANDI046,Paddy,,315.3,False,30.0
ARR0020491,2026-07-26,MANDI046,Wheat,Pusa-1121,71.25,False,14.0
ARR0000910,2026-07-26,MANDI046,Mustard,,159.52,False,60.0
ARR0022473,2026-07-26,MANDI046,Sugarcane,Premium,258.33,False,55.0
,2026-07-26,MANDI047,Maize,HD-2967,71.51,False,98.0
ARR0003237,2026-07-26,MANDI047,Maize,Premium,78.35,False,31.0
ARR0017851,2026-07-26,MANDI047,Sugarcane,HD-2967,285.36,False,114.0
ARR0016365,2026-07-26,MANDI047,Cotton,Hybrid,107.85,False,23.0
ARR0004597,2026-07-26,MANDI048,Cotton,PBW-343,2.27,True,123.0
ARR0022177,2026-07-26,MANDI048,Paddy,Premium,443.2,False,56.0
ARR0004597,2026-07-26,MANDI048,Cotton,PBW-343,2.27,True,123.0
ARR0006418,2026-07-26,MANDI049,Maize,Local,435.53,False,20.0
ARR0007716,2026-07-26,MANDI050,Sugarcane,Pusa-1121,245.94,False,
ARR0017454,2026-07-26,MANDI050,Mustard,Pusa-1121,400.8,False,119.0
ARR0009057,2026-07-26,MANDI051,Wheat,,44.49,False,
ARR0022224,2026-07-26,MANDI051,Paddy,Premium,455.77,False,57.0
,2026-07-26,MANDI051,Rice,Hybrid,7.96,False,72.0
ARR0018632,2026-07-26,MANDI051,Sugarcane,Hybrid,111.71,True,116.0
ARR0016226,2026-07-26,MANDI052,Cotton,Pusa-1121,320.61,False,
ARR0024910,2026-07-26,MANDI052,Maize,Pusa-1121,274.75,False,124.0
ARR0003410,2026-07-26,MANDI053,Wheat,PBW-343,209.92,False,113.0
ARR0000690,2026-07-26,MANDI053,Cotton,HD-2967,351.4,False,118.0
ARR0013680,2026-07-26,MANDI054,Cotton,,172.46,False,21.0
ARR0016271,2026-07-26,MANDI054,Sugarcane,,470.05,False,147.0
ARR0009995,2026-07-26,MANDI056,Maize,Local,221.65,False,84.0
ARR0009995,2026-07-26,MANDI056,Maize,Local,221.65,False,84.0
ARR0017765,2026-07-26,MANDI056,Rice,Local,285.63,False,86.0
